ID	Name
OBT:001790	stigma
OBT:003524	Stilton
OBT:001791	stink bug
OBT:001792	stomach
OBT:000895	stomach content
OBT:001793	stomach mucosa
OBT:001794	stomach ulcer
OBT:001795	stomata
OBT:001796	stone fruit and primary derivative thereof
OBT:000896	stool as furniture
OBT:002270	storage box
OBT:000434	storage equipment
OBT:003400	storm drain
OBT:002747	stormwater
OBT:001797	stratified lake
OBT:003167	stratified marine water column
OBT:001338	stratified water
OBT:000435	stratosphere
OBT:002271	straw
OBT:003025	strawberry
OBT:002272	strawberry and primary derivative thereof
OBT:002607	strawberry as food
OBT:002608	stream sediment
OBT:002942	stream water
OBT:003432	streched curd cheese
OBT:002858	streptomycin resistant
OBT:000152	stress resistant
OBT:000153	stress sensitive
OBT:000154	stress tolerant
OBT:002273	striploin
OBT:000155	stromatolite
OBT:000897	structured colony
OBT:003305	student
OBT:002609	sturgeon meat
OBT:001798	style
OBT:001339	subcutaneous abscess-like lesion
OBT:001799	subgingiva
OBT:000898	subgingival biofilm
OBT:001800	subgingival plaque
OBT:003168	submarine
OBT:001801	submarine basalt
OBT:002274	submarine glassy basalt
OBT:003554	submarine hotspring
OBT:003026	submarine hydrocarbon seep
OBT:003274	submarine thermal spring
OBT:003169	submarinegroundwater discharge
OBT:002859	submersed aquatic plant
OBT:000156	subterrestrial habitat
OBT:000436	subtropical area
OBT:000899	subway
OBT:001340	sugar
OBT:002860	sugar cane
OBT:002610	sugar cane field
OBT:003544	sugar cane juice
OBT:001802	sugar confectionery
OBT:002275	sugar factory
OBT:001803	sugar-beet
OBT:003170	sugar-beet refinery
OBT:001804	sugar-preserved food
OBT:002861	sulfamethoxazole resistant
OBT:002862	sulfate-rich wastewater
OBT:002863	sulfide mound
OBT:000900	sulfide-oxidizing bioreactor
OBT:000437	sulfide-rich environment
OBT:002611	sulfide-rich freshwater sediment
OBT:003367	sulfide-rich hot spring
OBT:003077	sulfide-rich water
OBT:003027	sulfide-saturated mud sediment
OBT:002612	sulfidic coastal sediment
OBT:000901	sulfidogenic bioreactor
OBT:003028	sulfur oxidizing
OBT:003401	sunflower beverage
OBT:003433	sunflower milk
OBT:003078	sunflower oil
OBT:002276	sunflower seed
OBT:001805	sunflower seed and primary derivatives thereof
OBT:001806	supragingival plaque
OBT:001341	surface of cheese
OBT:000902	surface of food
OBT:001807	surface sediment
OBT:001342	surface smear
OBT:000903	surface soil
OBT:000904	surface water
OBT:002613	surgery
OBT:000905	surgical cap
OBT:002614	surgical device
OBT:000438	surgical drain
OBT:001343	surgical gown
OBT:002277	surimi
OBT:002864	susceptibility to azithromycin
OBT:002865	susceptible to dalfopristin
OBT:002866	susceptible to quinupristin
OBT:003171	sushi
OBT:001344	swamp
OBT:000439	swarming
OBT:001345	sweat
OBT:002615	swede
OBT:002278	swede and related product
OBT:001808	sweet clover
OBT:002616	sweet corn
OBT:002279	sweet corn and related product
OBT:002280	sweet dough
OBT:002617	sweet pepper
OBT:002281	sweet pepper and related product
OBT:002618	sweet potato
OBT:002282	sweet potato and related product
OBT:000440	swimming
OBT:002619	swimming pool
OBT:003329	swine
OBT:001809	swine house
OBT:000441	symbiont
OBT:000442	symbiosome
OBT:000906	symbiotic diazotroph
OBT:000907	synovial fluid
OBT:000443	syntrophic
OBT:000444	syringe
OBT:000908	table as furniture
OBT:002620	table grape as food
OBT:003172	table olive
OBT:000909	tableware
OBT:001346	tail
OBT:001347	take-away restaurant
OBT:003525	Taleggio
OBT:001348	tampon
OBT:001349	tank water
OBT:001810	tannery
OBT:001811	tannery sludge
OBT:002943	tannery wastewater
OBT:000910	tap
OBT:002283	tap water
OBT:002621	tarragon
OBT:002284	tarragon and related product
OBT:000976	Tasmanian devil
OBT:000157	taxis phenotype
OBT:003368	tea infusion
OBT:001812	tea tree
OBT:001350	tears
OBT:001351	teat
OBT:001352	teat canal
OBT:002622	teff
OBT:002285	teff and primary derivative thereof
OBT:003434	teff beverage
OBT:003461	teff milk
OBT:002867	teicoplanin resistant
OBT:002868	teicoplanin sensitive
OBT:003601	tejuino
OBT:000445	temperate zone
OBT:001353	temperature sensor
OBT:002286	tenderloin
OBT:000911	terminal airway
OBT:001813	terminal ileum
OBT:001814	termite
OBT:001354	terrestial wetland
OBT:001815	terrestrial crustacean
OBT:000158	terrestrial habitat
OBT:001816	terrestrial invertebrate product
OBT:000446	terrestrial landscape
OBT:000912	terrestrial plant
OBT:002287	testa
OBT:002288	testa part
OBT:000913	testis
OBT:002869	tetracycline resistant
OBT:000914	tetrad
OBT:000159	tetraploid
OBT:000447	textile
OBT:001817	textile dye effluent
OBT:001818	textile industry
OBT:002944	textile wastewater
OBT:002329	The Laughing Cow
OBT:002748	theatre shoe
OBT:000448	therapeutic equipment
OBT:000915	therapeutic ultrasound equipment
OBT:000160	thermal area
OBT:001819	thermal power plant
OBT:002945	thermal resistant
OBT:002289	thermal sensitive
OBT:001820	thermal spring
OBT:002290	thermal tolerant
OBT:000916	thermometer as medical device
OBT:000449	thermophile
OBT:002946	thermophilic aerobic digester
OBT:000917	thermophilic anaerobic methanogenic reactor
OBT:000450	thermophilic methanogenic bioreactor
OBT:000451	thermosphere
OBT:000452	thermotactic
OBT:000453	thermotolerant
OBT:000454	thigmotactic
OBT:000918	throat
OBT:000919	throat swab
OBT:002623	thyme
OBT:002291	thyme and related product
OBT:003538	thyme oil
OBT:001821	tick
OBT:001355	tidal creek
OBT:002749	tidal flat sediment
OBT:003029	tidal marsh
OBT:002292	tidal mudflat
OBT:003306	tilapia
OBT:002624	tilapia meat
OBT:003526	Tilsit
OBT:003079	toad
OBT:002870	tobacco plant
OBT:001822	tobacco warehouse
OBT:003235	tobiko
OBT:001823	toe
OBT:000920	toilet
OBT:000921	toilet bowl
OBT:000455	toilet equipment
OBT:000922	toilet seat
OBT:000923	toiletries
OBT:003481	Toma
OBT:003030	tomato
OBT:002293	tomato and related product
OBT:002625	tomato as food
OBT:003587	tomato juice
OBT:001824	tomato ketchup
OBT:002294	tomato plant
OBT:003307	tomato-marinated broiler meat strip
OBT:000924	tomb
OBT:001825	tongue
OBT:001826	tooth
OBT:001356	toothbrush
OBT:001357	toothpaste
OBT:001827	toothpick
OBT:001828	tortoise
OBT:000925	toundra
OBT:000926	towel
OBT:001358	trachea
OBT:003435	traditional sourdough
OBT:000456	transconjugating
OBT:000161	transport and storage equipment
OBT:000162	transport equipment
OBT:001829	transverse colon
OBT:003482	Trappist
OBT:003308	traveler
OBT:000457	traveller luggage
OBT:001359	treated wood
OBT:001360	tree
OBT:000927	tree part
OBT:002871	trichome
OBT:000928	trichome forming
OBT:002872	trimethoprim resistant
OBT:000163	triploid
OBT:002626	triticale
OBT:002295	triticale and primary derivative thereof
OBT:000929	trona crust
OBT:000930	tropical country
OBT:002627	tropical soil
OBT:000458	tropical zone
OBT:000459	troposphere
OBT:003031	trout
OBT:002628	trout meat
OBT:003275	truffle
OBT:002296	truffle and related product
OBT:001361	trunk
OBT:000931	trypanosome
OBT:003173	tsetse fly
OBT:001362	tuber
OBT:000932	tuberculoid granuloma
OBT:002947	tubeworm
OBT:003309	tuna
OBT:002629	tuna meat
OBT:001830	tundra mire
OBT:001831	tunicate and product thereof
OBT:003310	turbot
OBT:002630	turbot meat
OBT:003330	turkey
OBT:002631	turkey meat
OBT:002632	turnip
OBT:002297	turnip and related product
OBT:003588	turnip juice
OBT:001832	turtle
OBT:002298	turtle product
OBT:001363	twig
OBT:000460	twitching
OBT:003436	type I sourdough
OBT:003437	type II sourdough
OBT:003438	type III sourdough
OBT:003347	tzatziki
OBT:000164	ubiquitous
OBT:001364	udder parenchyma
OBT:001855	UHT food
OBT:000933	ulcer
OBT:000934	ulcerative lesion
OBT:000461	ultrasound gel
OBT:003032	unamended soil
OBT:002873	underground mine
OBT:003236	unhopped wort
OBT:001365	university
OBT:000935	upland
OBT:001366	upper gastrointestinal tract part
OBT:000936	upper respiratory tract
OBT:003120	urban soil
OBT:002299	urchin and product thereof
OBT:003237	urea enriched soil
OBT:000165	urea solution
OBT:000937	ureter
OBT:000938	urethra
OBT:000939	urinary catheter
OBT:000940	urinary tract
OBT:001367	urine
OBT:000462	urine sediment
OBT:000941	urogenital tract
OBT:000463	urogenital tract part
OBT:000942	uterus
OBT:002330	UV radiation resistant
OBT:002331	UV radiation sensitive
OBT:002332	UV radiation tolerant
OBT:002659	UVA radiation resistant
OBT:002660	UVA radiation sensitive
OBT:002661	UVA radiation tolerant
OBT:002662	UVB radiation resistant
OBT:002663	UVB radiation sensitive
OBT:002664	UVB radiation tolerant
OBT:002665	UVC radiation resistant
OBT:002666	UVC radiation sensitive
OBT:002667	UVC radiation tolerant
OBT:000464	vaccine
OBT:002300	vacuum-packed food
OBT:000943	vagina
OBT:001368	vaginal abscess
OBT:001369	vaginal secretion
OBT:001833	vaginal swab
OBT:000944	valley
OBT:003483	Valtellina Casera
OBT:002874	vancomycin resistant
OBT:002875	vancomycin sensitive
OBT:002876	vancomycin tolerant
OBT:000945	vascular
OBT:001370	vascular tissue
OBT:001834	vegetable based dish
OBT:003539	vegetable based juice
OBT:001371	vegetable garden soil
OBT:003369	vegetable puree
OBT:002750	vegetarian
OBT:001835	vein
OBT:002633	velveeta
OBT:002634	venison meat
OBT:000946	vertebrate
OBT:000465	vertebrate part
OBT:001836	vestibular mucosa
OBT:003331	veterinarian
OBT:000947	veterinary drug
OBT:002333	Vienna bread
OBT:002301	viennoiserie
OBT:003238	viili
OBT:003565	vinegar
OBT:002751	vinegar factory
OBT:001372	violet pigmented
OBT:001837	vitamin supplement
OBT:000948	vitreous fluid
OBT:000949	vitreous humor
OBT:000166	volcanic area
OBT:000950	volcanic soil
OBT:000951	volcano
OBT:002635	vole
OBT:000952	vomit
OBT:002636	waffle mixture
OBT:000466	wall
OBT:002302	walnut
OBT:001838	walnut and primary derivative thereof
OBT:003370	walnut beverage
OBT:003402	walnut milk
OBT:002303	walnut oil
OBT:001839	war readiness warehouse
OBT:001373	warehouse
OBT:003462	warm coastal water
OBT:003439	warm seawater
OBT:001374	warm-blooded animal
OBT:002637	wasabi
OBT:002304	wasabi and related product
OBT:000953	washbasin
OBT:000954	washing machine
OBT:001840	wasp
OBT:000467	waste
OBT:002877	waste container
OBT:001375	waste food compost
OBT:000167	waste treatment environment
OBT:002752	waste treatment equipment
OBT:002753	waste treatment plant
OBT:002754	waste water
OBT:003545	waste water pipe
OBT:002948	wastewater treatment digester
OBT:003174	wastewater treatment equipment
OBT:003239	wastewater treatment plant
OBT:000468	water
OBT:001841	water based beverage
OBT:001842	water based dish
OBT:001376	water canal
OBT:001377	water column
OBT:000955	water cooling system
OBT:001843	water dispenser
OBT:000956	water droplet
OBT:000957	water from air and water system
OBT:001378	water heater
OBT:000958	water heater system
OBT:001844	water in cooling tower
OBT:001379	water of an humidifier
OBT:003033	water pipe
OBT:003276	water pollution treatment plant
OBT:000959	water storage system
OBT:001380	water system
OBT:001381	water tank
OBT:002949	water tap
OBT:000960	water transport structure
OBT:000961	water treatment plant
OBT:000962	water vapor
OBT:000469	water well
OBT:002639	watercress
OBT:002305	watercress and related product
OBT:002640	waterfowl
OBT:002306	watermelon and related product
OBT:002641	watermelon as food
OBT:002307	watermelon rind
OBT:002638	water-stressed soil
OBT:002878	water-table aquifer
OBT:002308	weatherfish meat
OBT:001845	weed
OBT:003332	welder
OBT:000963	welfare center
OBT:000168	wet environment
OBT:000964	wetland
OBT:002309	wheat and primary derivative thereof
OBT:000965	wheat feed
OBT:002642	wheat field
OBT:002950	wheat plant
OBT:002643	wheat product
OBT:002644	wheat semolina
OBT:003589	wheatgrass juice
OBT:001846	whey
OBT:003440	whey cheese
OBT:000966	whirlpool bath
OBT:002755	whirlpool spa
OBT:002645	white mustard
OBT:002310	white mustard and related product
OBT:002646	white pepper
OBT:001382	white pigmented
OBT:003441	white tail deer
OBT:002647	whitefish meat
OBT:001847	whole egg
OBT:000967	wild animal
OBT:002648	wild boar meat
OBT:002311	wild fish meat
OBT:002649	wild rabbit meat
OBT:000169	wild-type
OBT:003546	wine
OBT:002650	wine grape as food
OBT:000968	wine yeast
OBT:002651	winter savory
OBT:002312	winter savory and related product
OBT:002652	witloof
OBT:002313	witloof and related product
OBT:002653	wolffish meat
OBT:003463	woman
OBT:002654	wombat
OBT:001383	wood
OBT:002314	wood tick
OBT:000969	woody landscape
OBT:003311	worker
OBT:001384	working animal
OBT:003528	working horse
OBT:001385	worm
OBT:003121	wort
OBT:000970	wound
OBT:002655	wuchang bream meat
OBT:003240	xueo
OBT:001848	xylem
OBT:003403	xylene contaminated soil
OBT:002315	yak
OBT:002316	yak milk
OBT:002656	yam
OBT:002317	yam and related product
OBT:002657	yeast
OBT:002756	yeast bread
OBT:003464	yeast bread dough
OBT:000170	yeast extract
OBT:001386	yellow pigmented
OBT:003122	yoghurt from bambara groundnut
OBT:003404	yoghurt from fermented soybean milk
OBT:003241	yogurt
OBT:001387	yolk sac
OBT:003175	young adult
OBT:001849	young animal
OBT:002318	zebra
OBT:002951	zinc- and sulfate-rich wastewater
OBT:001850	zinc factory
OBT:000171	zoo
OBT:000971	zoo animal
OBT:001851	zooplankton
